word,word_root,polarity
질병을 앓을,질병 앓,-2
질병이,질병,-2
질병이 남아,질병 남,-2
질색,질색,-2
질색하다,질색,-2
질서 없이,질서 없이,-2
질서가 없는,질서 없,-1
질서가 없다,질서 없,-1
질식시키거나,질식,-1
질이 나쁘고,질 나쁘,-2
질질 끌다,질질 끌,-1
질질 울고,질질 울,-1
질질거리다,질질,-1
질투,질투,-1
질투로,질투,-1
질투심,질투심,-1
질투하다,질투,-1
질환,질환,-2
질환의,질환,-1
질환의 하나,질환 하나,-1
짐,짐,-1
짐승을 죽이다,짐승 죽이,-1
집도 없음을,집도 없,-1
집이 허술하여서,집 허술,-1
집적거려,집적거리,-2
집적거리거나,집적거리,-2
집적집적,집적,-2
집적집적하다,집적,-2
집착을 버린,집착 버리,1
짓궂게,짓궂,-2
짓궂게 굴거나,짓궂 굴,-2
짓궂게 굴다,짓궂 굴,-2
짓궂다,짓궂,-2
짓궂은,짓궂,-2
짓궂은 말이나,짓궂 말,-2
짓궃게,짓,-2
짓궃게 구는,짓 굴,-2
짓궃게 굴거나,짓 굴,-2
짓궃게 빈정거리는,짓 빈정거리,-2
짓궃게 빈정거리다,짓 빈정거리,-2
짓궃고,짓,-2
짓궃고 밉살스럽게,짓 밉살스럽,-2
짓궃은,짓,-2
짓궃은 데가,짓 데,-2
짓궃은 말이나,짓 말,-2
짓눌러,짓누르,-1
짓눌러서,짓누르,-1
짓무르고,짓무르,-1
짓무르다,짓무르,-1
짓물러,짓무르,-1
짓물러 아픈,짓무르 아프,-1
짓밟는,짓밟,-1
짓밟는 모양,짓밟 모양,-1
짓밟다,짓밟,-1
징그러운,징그럽,-1
징그러울,징그럽,-1
징그러울 때,징그럽 때,-1
징그럽다,징그럽,-1
징얼거리다,징얼거리,-1
징얼징얼,징얼징얼,-1
징얼징얼하다,징얼징얼,-1
징징거리다,징징거리,-1
징징대다,징징대,-1
징징하다,징징,-1
짖궂게,짖궂,-2
짖궂게 건드리는,짖궂 건드리,-2
짖궂게 건드리다,짖궂 건드리,-2
짖궂게 달라붙어,짖궂 달라붙,-2
짖궂게 빈정거리는,짖궂 빈정거리,-2
짖궂게 빈정거리다,짖궂 빈정거리,-2
짖궂은,짖궂,-2
짖궂은 데가,짖궂 데,-2
짖궂은 말이나,짖궂 말,-2
짖궂은 행동이나,짖궂 행동,-2
ㅉㅉ,ㅉ,-1
짜그라트리다,짜그라트리,-1
짜르르대다,짜르르,-1
짜릿하다,짜릿,1
짜이지 못하고,짜이 못하,-1
짜증,짜증,-2
짜증나는,짜증나,-2
짜증나다,짜증나,-1
짜증난,짜증나,-2
짜증내다,짜증,-2
짜증니 나는,짜증 나,-2
짜증스럽다,짜증,-2
짜증을,짜증,-2
짜증을 내는,짜증 내,-2
짜증을 내다,짜증 내달,-2
짜증을 내며,짜증 내,-2
짜증이,짜증,-2
짜증이 나거나,짜증 나,-2
짜증이 나는,짜증 나,-2
짜증이 날 때,짜증 날 때,-2
짜지다,짜,-1
짝남,짝,1
짝녀,짝,-1
짤뚜룩대다,짤뚜룩,-1
짧다,짧,-1
짭짭대다,짭짭,-1
쩔쩔매거나,쩔쩔매,-2
쩔쩔매는,쩔쩔매,-2
쩔쩔매는 모양,쩔쩔매 모양,-2
쩔쩔맴을,쩔쩔,-2
쩝쩝대다,쩝쩝,-2
쪼들려서,쪼들리,-1
쪼들리게,쪼들리,-2
쪼들리게 살림을,쪼들리 살림,-2
쪼들린,쪼들리,-2
쪼들린 탓으로,쪼들리 탓,-2
쭈그러들게,쭈그러들,-1
쭈그러들게 되다,쭈그러들 되,-1
쭈그러들다,쭈그러들,-1
쭈그러듦,쭈그러들,-1
쭈그러져,쭈그러지,-1
쭈그러져 볼품없이,쭈그러지 볼품없이,-2
쭈그러져 작아지다,쭈그러지 작아지,-1
쭈그렁이,쭈그렁이,-1
쭈글쭈글한,쭈글쭈글,-1
쭈글쭈글한 늙은이를,쭈글쭈글 늙은이,-1
찌그러져,찌그러지,-1
찌그러트리다,찌그러트리,-1
찌꺼기,찌꺼기,-1
찌꺼기 따위가,찌꺼기 따위,-1
찌들고,찌들,-1
찌르듯이,찌르,-1
찌푸리는,찌푸리,-1
찌푸리는 모양,찌푸리 모양,-1
찐따,찧,-1
찔찔대다,찔찔,-1
찝쩍대다,찝쩍,-2
찝찝하다,찝찝,-2
찡그리다,찡그리,-1
찡찡대다,찡찡,-1
찡찡이,찡찡이,-1
찡찡한,찡,-1
찡찡한 사람을,찡 사람,-1
찢어져,찢어지,-1
찢어져 어지럽게,찢어지 어지럽,-1
찢어진,찢어지,-1
찢어진 곳을,찢어지 곳,-1
ㅊㅋ,ㅊ,1
차가운 듯하다,차갑 듯하,-1
차가움을,차,-1
차가움을 느낄,차 느끼,-1
차거나 싫은,차 싫,-1
차도남,차도,1
차도녀,차도,1
차리지 못하고,차리 못하,-1
차마,차마,-1
차별 없이,차별 없이,1
차분하지 못하고,차분 못하,-1
차분하지 못하여,차분 못하,-1
차분하지 않은,차분 않,-1
차지 아니하여,차지 알,-1
차지 아니하여서,차지 아니하,-1
차지 않아,차지 않,-1
착실하다,착실,2
착실하지 못하게,착실 못하,-2
착실하지 못하고,착실 못하,-2
착실하지 못하다,착실 못하,-2
착실하지 못하며,착실 못하,-2
착실하지 못하여,착실 못하,-2
착실하지 않아,착실 않,-2
착실한,착실,2
착실한 맛,착실 맛,1
착잡하거나,착잡,-2
착잡하거나 언짢은,착잡 언짢,-2
착착 달라붙을,착착 달라붙,1
착취하여,착취,-1
착하고,착하,2
착하고 평등한,착하 평등,1
착하고 훌륭한,착하 훌륭,2
착하다,착하,2
착하여,착하,2
착하여 도덕적,착하 도덕적,2
착하지 못함을,착하 못하,-2
착하지 않음을,착하 않,-1
착한,착하,2
착한 마음을,착하 마음,2
착한 벗이,착하 벗,2
착한 사람을,착하 사람,2
착한 체함을,착하 체하,-1
착한 행실을,착하 행실,2
착함을 좋아하는,착하 좋아하,2
찬 기운과,찬 기운,-1
찬 느낌이,찬 느낌,-1
찬 태도로,찬 태도,-1
찬란하거나,찬란,2
찬란하거나 화려하다,찬란 화려,2
찬란하거나 화려함,찬란 화려,2
찬란하다,찬란,2
찬미하는,찬미,2
찬미하는 노래,찬미 노래,2
찬미한,찬미,2
찬미한 글,찬미 글,2
찬사,찬사,1
찬양,찬양,2
찬양하는,찬양,2
찬양하는 뜻으로,찬양 뜻,2
찬양하다,찬양,2
찬양함,찬양,2
찬찬하고,찬찬,1
찬찬하다,찬찬,1
찬찬하며,찬찬,1
찬찬하며 실하게,찬찬 실하,1
찬찬하지 못하거나,찬찬 못하,-1
찬찬하지 못하고,찬찬 못하,-1
찬찬한,찬찬,1
찬찬한 모양,찬찬 모양,1
찬칭하다,찬칭하,2
찬탄하고,찬탄,2
찬탄하는,찬탄,2
찬탄하는 노래,찬탄 노래,2
찬탄하는 의미로,찬탄 의미,2
찬탄하여,찬탄,2
찬탄한,찬탄,2
찬탄한 글,찬탄 글,2
찬한 사람의,찬하 사람,2
참거나,참,-1
참견하는,참견,-1
참견하는 모양,참견 모양,-1
참견하는 짓을,참견 짓,-1
참견하다,참견,-1
참견하여,참견,-1
참견하여 나서다,참견 나,-1
참고 견디다,참고 견디,1
참기 어려울,참 어렵,-1
참다못한,참다못하,-1
참다못해,참다못하,-1
참다운,참답,2
참다운 경지,참답 경지,2
참다운 지혜로,참답 지혜,2
참담하다,참담,-1
참담한,참담,-2
참담한 형편이나,참담 형편,-2
참답게,참답,2
참되고,참되,2
참되고 성실한,참되 성실,2
참되고 순결한,참되 순결,2
참되고 올바르다,참되 올바르,2
참되고 지극할,참되 지극,2
참되고 착실하다,참되 착실,2
참된,참되,2
참된 가르침,참되 가르침,2
참된 도리,참되 도리,2
참된 뜻에,참되 뜻,2
참된 마음,참되 마음,2
참된 모습을,참되 모습,2
참된 인간,참되 인간,2
참된 증거,참되 증거,2
참된 지혜로부터,참되 지혜,2
참신하다,참신,1
참신한,참신,2
참실하다,참,2
참으로,참으로,1
참으로 진짜,참으로 진짜,1
참을 수 없다,참 수 없,-1
참을 수가 없어서,참 수가 없,-1
참을성이 없어,참을성 없,-1
참지 못하고,참지 못하,-1
참형에,참형,-2
참형에 처한,참형 처,-2
참혹하게,참혹,-2
참혹하기,참혹,-2
참혹하기 짝이 없고,참혹 짝 없,-2
참혹하다,참혹,-2
참혹하여,참혹,-2
참혹한,참혹,-2
참혹한 모습이나,참혹 모습,-2
참혹함을,참혹,-2
참혹함을 느끼어,참혹 느끼,-2
참회의 공덕으로,참회 공덕,1
창녀,창녀,-2
창렬,창,-1
창렬스러운,창,-1
창렬이네,창,-1
창백한,창백,-1
창백한 얼굴을,창백 얼굴,-1
창의적,창의,1
창의적이다,창의,2
창의적인,창의,1
창조성이 없이,창 없이,-1
창조적인,창조적,1
창피,창피,-2
창피스럽다,창피,-2
창피스레,창,-2
창피하게,창피,-2
창피하게 생각하여,창피 생각,-2
창피하다,창피,-2
창피하여,창피,-2
창피한,창피,-2
창피한 느낌,창피 느낌,-2
창황하다,창황,-2
채신없이,채신,-2
채신없이 거볍게,채신 거볍,-1
채신없이 행동하는,채신 행동,-2
채신없이 행동하다,채신 행동,-2
책망,책망,-2
책망하거나,책망,-2
책망하다,책망,-2
책망함,책망,-2
책임 죄를,책임 죄,-1
책임감,책임감,1
책임감 있는,책임감 있,2
책임감있는,책임감,1
책임을 회피하려고,책임 회피,-1
책임지고,책임지,1
처량하고,처량,-2
처량하고 슬프게,처량 슬프,-2
처량하고 슬프다,처량 슬프,-2
처량히,처,-2
처리를 못하고,처리 못하,-2
처리하기 어려움,처리 어려움,-2
처리하기 어려워서,처리 어렵,-2
처리하기 어렵다,처리 어렵,-2
처리하는 재주,처리 재주,1
처리하지 못하고,처리 못하,-2
처리하지 않고,처리 않,-1
처벌을,처벌,-2
처벌하여,처벌,-2
처연하다,처연,-2
처지가 나빠지다,처지 나빠지,-2
처지가 안되고,처지 안되,-2
처지는,처지,-1
처지는 모양,처지 모양,-1
처참하게,처참,-2
처참하다,처참,-2
처참히,처,-1
천박,천박,-2
천박하게,천박,-2
천박하게 까무스름하다,천박 까무스름하,-2
천박하고,천박,-2
천박하고 못된,천박 못되,-2
천박하다,천박,-1
천박한,천박,-1
천사,천사,1
천식,천식,-1
천식 따위로,천식 따위,-1
천진하게,천진,1
천진하게 웃는,천진 웃,1
천천히 부자연스럽게,천천히 부자연,-1
천하고,천하,-1
천하다,천하,-1
천하의 폭군을,천하 폭군,-1
천한,천한,-1
천한 사람,천한 사람,-1
천한 사람을,천한 사람,-1
천한 사람이나,천한 사람,-2
천한 일을,천한 일,-1
철없는,철없,-1
철없는 아이가,철없 아이,-1
철저하고,철저,1
철저하고 바르다,철저 바르,1
철저하다,철저,1
철저하지 못하게,철저 못하,-2
철저하지 못하다,철저 못하,-2
철컹철컹,철컹철컹,-1
청결하다,청결,2
청결한,청결,2
청정하며,청정,1
체면이 깍이는,체면 깍이,-2
체면이 깎이는,체면 깎이,-2
체면이 깎일,체면 깎이,-2
체하며 시치미를,체하 시치미,-1
체하여,체하,-1
체한 채로,체하 채로,-1
쳐들어가거나,쳐들,-1
쳐들어오다,쳐들어오,-1
쳐들어옴,쳐들어오,-1
쳐부수는,쳐부수,-1
쳐부수는 일,쳐부수 일,-1
초라하고,초라,-2
초라하고 가엾게,초라 가엾,-2
초라하다,초라,-2
초라한,초라,-2
초라한 데가,초라 데,-2
초라한 집을,초라 집,-2
초상이,초상,-2
초상이 나다,초상 나,-2
초월,초월,1
초월한,초월,1
초조,초조,-1
초조하고,초조,-1
초조하고 불안하다,초조 불안,-1
초조하고 불안하여,초조 불안,-1
초조하고 안타깝다,초조 안타깝,-1
초조하다,초조,-1
초조한,초조,-1
초조한 모양,초조 모양,-1
초조해지고,초조,-1
촌스러운,촌,-1
촌스럽고,촌스럽,-1
촌스럽다,촌스럽,-1
촐랑거리며,촐랑거리,-1
촐싹대다,촐싹대,-1
총명하고,총명,2
최고,최고,2
최고 품질,최고 품질,2
최고급,최고급,2
최고의,최고,2
최고의 경지에,최고 경지,2
최고의 아름다움,최고 아름다움,2
최상,최상,1
최상급,최상급,2
최상의,최상,2
최상의 것,최상 것,2
최악,최악,-2
최악의,최악,-2
최저가,최저,1
최적의,최적,1
최적화,최적화,1
최적화하다,최적화하,1
최절,최,-1
최좌,최,-2
추궁을,추궁,-1
추근대다,추근대,-2
추악해지다,추악,-2
추운,추운,-1
추운 듯하다,추운 듯하,-1
추워서,춥,-1
추워서 갑자기,춥 갑자기,-1
추위,추위,-1
추잡하다,추잡,-2
추잡한,추잡,-2
추잡한 데가,추잡 데,-2
추저분하게,추저분,-2
추저분하다,추저분,-2
추저분한,추저분,-2
추진하다,추진,1
추천하다,추천,1
추하고,추하,-2
추하다,추하,-2
축 늘어져,축 늘어지,-1
축 처지거나,축 처지,-1
축냄,축내,-1
축복,축복,2
축복받다,축복,1
축복하다,축복,2
축하,축하,2
축하하거나,축하,2
축하하거나 기리는,축하 기리,2
축하하거나 찬양하는,축하 찬양,2
축하하다,축하,1
축하함,축하,2
출려,출려,2
출세시켜,출세,2
출세시켜 준,출세 줄,2
출세하여,출세,2
출혈,출혈,-1
출혈 때에,출혈 때,-1
출혈이 심하여,출혈 심하,-1
출혈하기 쉬운,출혈 쉽,-1
춤을,춤,1
춤을 추다,춤 추,1
춥거나,춥,-1
춥거나 무섭거나,춥 무섭,-1
춥지 아니하고,춥 아니하,1
충격,충격,-1
충격 따위가,충격 따위,-1
충격으로,충격,-1
충격을,충격,-1
충격을 받아,충격 받,-1
충격을 받아서,충격 받,-1
충격을 받았을,충격 받,-1
충격이 커서,충격 크,-1
충공깽,충,-1
충동적,충동적,-1
충분하게,충분,1
충분하고,충분,1
충분하고 넉넉하게,충분 넉넉,1
충분하다,충분,1
충분하지 못하다,충분 못하,-2
충분하지 아니하다,충분 아니하,-2
충분한 만족,충분 만족,1
충분한 만족과,충분 만족,1
충분해서,충분,1
충분히,충분히,1
충분히 마련되다,충분히 마련,1
충분히 만족스럽다,충분히 만족,1
충분히 익히다,충분히 익히,1
충성,충성,1
충성스러운,충성,2
충성을,충성,1
충성을 겸손하게,충성 겸손,1
충성이라는,충성,1
충성이라는 뜻으로,충성 뜻,1
충성하다,충성,1
충실하지 않고,충실 않,-2
충족되어,충족,2
충치가,충치,-1
충치가 되는,충치 되,-1
취약하다,취약,-2
취약한,취약,-2
취존,취,1
취직하다,취직,2
취향을 저격하다,취향 저격,1
측은,측은,1
측은스럽다,측은,-2
측은지심,측은,-2
측은하다,측은,-2
치료가 잘못되었을,치료 잘못되,-1
치료하는,치료,1
치료하다,치료,1
치매가,치매,-1
치미는 모양,치미 모양,-1
치밀어,치밀,-1
치밀어 오르는,치밀 오르,-1
치밀어 오르다,치밀 오르,-1
치밀하지 못하여,치밀 못하,-2
치사하고,치사,-2
치사하고 더러워,치사 더럽,-2
치사하여,치사,-2
치욕,치욕,-2
치욕스럽다,치욕,-2
치우치게,치우치,-1
치우치게 사랑함,치우치 사랑,-1
치우침이 없음,치우치 없,1
치우침이 없이,치우치 없이,1
치우침지 아니하다,치우 아니하,1
치적이 좋지 못한,치적 좋 못하,-1
치통,치통,-1
칙칙하다,칙칙,-1
칙칙한,칙칙,-1
칙칙함,칙칙,-1
친구,친구,1
친근하고,친근,2
친근하고 존경스럽거나,친근 존경,2
친근하다,친근,2
친밀하게,친밀,2
친밀하게 여기거나,친밀 여기,2
친밀하게 지내는,친밀 지내,2
친밀하게 하다,친밀 하다,2
친밀하다,친밀,1
친밀한,친밀,2
친밀한 관계를,친밀 관계,1
친밀한 사이를,친밀 사이,2
친밀함,친밀,2
친밀히,친밀,2
친밀히 사랑하다,친밀 사랑,2
친밀히 사랑함,친밀 사랑,2
친숙해지다,친숙,1
친애,친애,2
친애롭다,친애,2
친애하다,친애,2
친절,친절,2
친절하게,친절,2
친절하다,친절,2
친절한,친절,2
친절한 마음씨,친절 마음씨,2
친하게,친하,2
친하게 지내는,친하 지내,2
친하게 지내다,친하 지내,2
친하다,친하,2
친하지 아니하여,친하 알,-1
친한,친하,2
친한 사람,친하 사람,2
친한 체하면서,친하 체하,-1
친화적인,친화,2
칠칠하지 못하다,칠칠 못하,-1
칠칠한,칠칠,2
침울하고,침울,-2
침울하고 무겁다,침울 무겁,-2
침을 뱉듯이,침 뱉,-1
침을 뱉어,침 뱉어,-1
침착하지 못하거나,침착 못하,-1
침착하지 못하게,침착 못하,-1
침착하지 못하고,침착 못하,-1
침착하지 못하여,침착 못하,-1
침체되다,침체,-1
침침하다,침침,-1
침침한,침침,-1
침침한 모양,침침 모양,-1
침침해지다,침,-1
침해당거나,침해,-1
침해당한,침해,-1
침해당한 사람이,침해 사람,-1
침해당할,침해,-1
침해당할 염려가,침해 염려,-1
침해한,침해,-1
칭미하다,칭미하,1
칭송하는,칭송,2
칭송하는 말,칭송 말,2
칭송할,칭송,2
칭송할 때,칭송 때,2
칭송함,칭송,2
칭양하다,칭양하,2
칭예하다,칭예하,2
칭찬,칭찬,2
칭찬받다,칭찬,2
칭찬을,칭찬,2
칭찬을 받을,칭찬 받으,2
칭찬하고,칭찬,2
칭찬하는,칭찬,1
칭찬하는 말,칭찬 말,1
칭찬하다,칭찬,2
칭찬하여,칭찬,2
칭찬하여 말하다,칭찬 말하,2
칭찬하여 말함,칭찬 말하,1
칭찬할 만한,칭찬 만하,2
칭찬함,칭찬,2
칭찬해,칭찬,1
칭찬해 줄,칭찬 줄,1
ㅋㄷ,ㅋ,1
칼빵,칼,-2
캄캄한,캄캄하,-1
캄캄한 방에서,캄캄하 방,-1
캐리,캐리,1
캣맘,캣,1
컴컴하다,컴컴,-1
컹스,컹,-1
케미,케미,1
코를 골다,코 골,-1
코에 종기가,코 종기,-1
코와이네,코,-1
콜록콜록하는,콜록콜록,-1
쾌감,쾌감,1
쾌조,쾌조,1
쾌활하게,쾌활,1
쾌활하게 웃다,쾌활 웃,1
쾌활하다,쾌활,2
쾌활한,쾌활,2
쿨룩대다,쿨룩,-1
쿨룽대다,쿨룽,-1
크거나 무겁거나,크 무겁,-1
크게 감동이,크 감동,2
크게 감동하는,크 감동,2
크게 감동하다,크 감동,2
크게 감동함,크 감동,2
크게 감탄할,크 감탄,2
크게 노함,크 노하,-2
크게 실망하다,크 실망,-2
크게 실망함,크 실망,-2
크게 우는,크 울,-2
크게 움츠러드는,크 움츠러들,-1
크게 웃는,크 웃,2
크게 위태로움을,크 위태,-2
크게 칭찬하여,크 칭찬,2
크게 칭찬함,크 칭찬,2
